abundance,growth_rate,reactions,metabolites,taxon,tradeoff,sample_id
0.19084847091285354,-6.681103709820352e-13,1986,1472,g__Faecalibacterium,,ERR1513684
0.012876523338698551,0.0,2681,1578,g__Mediterraneibacter,,ERR1513684
0.03150149459645896,0.0,2879,1747,g__Parabacteroides,,ERR1513684
0.030351805012646584,0.0,1968,1391,g__Paraprevotella,,ERR1513684
0.2961600367900667,0.0,2712,1656,g__Phocaeicola,,ERR1513684
0.06369280294320534,0.0,2184,1588,g__Pseudomonas,,ERR1513684
0.07587951253161647,0.19605401507351908,2650,1613,g__Alistipes,1.0,ERR1513684
0.23246723384686135,0.5653269585499783,3293,1883,g__Bacteroides,1.0,ERR1513684
0.06622212002759255,1.1471564587234833e-11,2808,1732,g__Blautia,1.0,ERR1513684
0.19084847091285354,-4.68190038251845e-13,1986,1472,g__Faecalibacterium,1.0,ERR1513684
0.012876523338698551,-0.0,2681,1578,g__Mediterraneibacter,1.0,ERR1513684
0.03150149459645896,0.08032541571678099,2879,1747,g__Parabacteroides,1.0,ERR1513684
0.030351805012646584,0.07842129772972886,1968,1391,g__Paraprevotella,1.0,ERR1513684
0.2961600367900667,0.7599473783018548,2712,1656,g__Phocaeicola,1.0,ERR1513684
0.06369280294320534,0.16456704123320431,2184,1588,g__Pseudomonas,1.0,ERR1513684
0.07587951253161647,0.20281701642793165,2650,1613,g__Alistipes,0.9,ERR1513684
0.23246723384686135,0.5325848297112465,3293,1883,g__Bacteroides,0.9,ERR1513684
0.06622212002759255,0.13721612758221288,2808,1732,g__Blautia,0.9,ERR1513684
0.19084847091285354,0.08013865832201758,1986,1472,g__Faecalibacterium,0.9,ERR1513684
0.012876523338698551,0.027477340171402805,2681,1578,g__Mediterraneibacter,0.9,ERR1513684
0.03150149459645896,0.07368965457440736,2879,1747,g__Parabacteroides,0.9,ERR1513684
0.030351805012646584,0.0811254295162484,1968,1391,g__Paraprevotella,0.9,ERR1513684
0.2961600367900667,0.6874564889680216,2712,1656,g__Phocaeicola,0.9,ERR1513684
0.06369280294320534,0.17024326757099575,2184,1588,g__Pseudomonas,0.9,ERR1513684
0.07587951253161647,0.17233349735082146,2650,1613,g__Alistipes,0.8,ERR1513684
0.23246723384686135,0.4728107322776958,3293,1883,g__Bacteroides,0.8,ERR1513684
0.06622212002759255,0.1256642051428456,2808,1732,g__Blautia,0.8,ERR1513684
0.19084847091285354,0.27069524463528327,1986,1472,g__Faecalibacterium,0.8,ERR1513684
0.012876523338698551,0.02493355124552091,2681,1578,g__Mediterraneibacter,0.8,ERR1513684
0.03150149459645896,0.0650107783325395,2879,1747,g__Parabacteroides,0.8,ERR1513684
0.030351805012646584,0.06893274171537556,1968,1391,g__Paraprevotella,0.8,ERR1513684
0.2961600367900667,0.6079102442978137,2712,1656,g__Phocaeicola,0.8,ERR1513684
0.06369280294320534,0.1446548712020198,2184,1588,g__Pseudomonas,0.8,ERR1513684
0.07587951253161647,0.13454756007066165,2650,1613,g__Alistipes,0.7000000000000001,ERR1513684
0.23246723384686135,0.4122047980055981,3293,1883,g__Bacteroides,0.7000000000000001,ERR1513684
0.06622212002759255,0.11742332556792787,2808,1732,g__Blautia,0.7000000000000001,ERR1513684
0.19084847091285354,0.3384075028781038,1986,1472,g__Faecalibacterium,0.7000000000000001,ERR1513684
0.012876523338698551,0.022832095452702338,2681,1578,g__Mediterraneibacter,0.7000000000000001,ERR1513684
0.03150149459645896,0.0558576233714097,2879,1747,g__Parabacteroides,0.7000000000000001,ERR1513684
0.030351805012646584,0.053819023973127746,1968,1391,g__Paraprevotella,0.7000000000000001,ERR1513684
0.2961600367900667,0.5251432041825334,2712,1656,g__Phocaeicola,0.7000000000000001,ERR1513684
0.06369280294320534,0.1129384064822048,2184,1588,g__Pseudomonas,0.7000000000000001,ERR1513684
0.07587951253161647,0.11532649491177162,2650,1613,g__Alistipes,0.6,ERR1513684
0.23246723384686135,0.3533183799791012,3293,1883,g__Bacteroides,0.6,ERR1513684
0.06622212002759255,0.10064857738029206,2808,1732,g__Blautia,0.6,ERR1513684
0.19084847091285354,0.2900636080548907,1986,1472,g__Faecalibacterium,0.6,ERR1513684
0.012876523338698551,0.019570469160313207,2681,1578,g__Mediterraneibacter,0.6,ERR1513684
0.03150149459645896,0.04787791886899197,2879,1747,g__Parabacteroides,0.6,ERR1513684
0.030351805012646584,0.04613059777335555,1968,1391,g__Paraprevotella,0.6,ERR1513684
0.2961600367900667,0.45012264504920485,2712,1656,g__Phocaeicola,0.6,ERR1513684
0.06369280294320534,0.09680436098431554,2184,1588,g__Pseudomonas,0.6,ERR1513684
0.07587951253161647,0.09572030262683917,2650,1613,g__Alistipes,0.5,ERR1513684
0.23246723384686135,0.2932522281595645,3293,1883,g__Bacteroides,0.5,ERR1513684
0.06622212002759255,0.0835377437314927,2808,1732,g__Blautia,0.5,ERR1513684
0.19084847091285354,0.24075112670423987,1986,1472,g__Faecalibacterium,0.5,ERR1513684
0.012876523338698551,0.016243444936562004,2681,1578,g__Mediterraneibacter,0.5,ERR1513684
0.03150149459645896,0.0397384203207652,2879,1747,g__Parabacteroides,0.5,ERR1513684
0.030351805012646584,0.038288132529003385,1968,1391,g__Paraprevotella,0.5,ERR1513684
0.2961600367900667,0.37359917550630706,2712,1656,g__Phocaeicola,0.5,ERR1513684
0.06369280294320534,0.08034703869422366,2184,1588,g__Pseudomonas,0.5,ERR1513684
0.07587951253161647,0.0768844174071217,2650,1613,g__Alistipes,0.4,ERR1513684
0.23246723384686135,0.23554481212408332,3293,1883,g__Bacteroides,0.4,ERR1513684
0.06622212002759255,0.06709912827035555,2808,1732,g__Blautia,0.4,ERR1513684
0.19084847091285354,0.19337595522856807,1986,1472,g__Faecalibacterium,0.4,ERR1513684
0.012876523338698551,0.013047035870943607,2681,1578,g__Mediterraneibacter,0.4,ERR1513684
0.03150149459645896,0.03191854828192509,2879,1747,g__Parabacteroides,0.4,ERR1513684
0.030351805012646584,0.030753732253056415,1968,1391,g__Paraprevotella,0.4,ERR1513684
0.2961600367900667,0.30008208958035865,2712,1656,g__Phocaeicola,0.4,ERR1513684
0.06369280294320534,0.06453631408576917,2184,1588,g__Pseudomonas,0.4,ERR1513684
0.07587951253161647,0.057272939511893765,2650,1613,g__Alistipes,0.30000000000000004,ERR1513684
0.23246723384686135,0.17546357870714085,3293,1883,g__Bacteroides,0.30000000000000004,ERR1513684
0.06622212002759255,0.04998369108384469,2808,1732,g__Blautia,0.30000000000000004,ERR1513684
0.19084847091285354,0.1440502110984827,1986,1472,g__Faecalibacterium,0.30000000000000004,ERR1513684
0.012876523338698551,0.009718961061904834,2681,1578,g__Mediterraneibacter,0.30000000000000004,ERR1513684
0.03150149459645896,0.023776964467176392,2879,1747,g__Parabacteroides,0.30000000000000004,ERR1513684
0.030351805012646584,0.02290915973351471,1968,1391,g__Paraprevotella,0.30000000000000004,ERR1513684
0.2961600367900667,0.22353809822286058,2712,1656,g__Phocaeicola,0.30000000000000004,ERR1513684
0.06369280294320534,0.04807455658525482,2184,1588,g__Pseudomonas,0.30000000000000004,ERR1513684
0.07587951253161647,0.038442159406340985,2650,1613,g__Alistipes,0.2,ERR1513684
0.23246723384686135,0.11777278248210009,3293,1883,g__Bacteroides,0.2,ERR1513684
0.06622212002759255,0.03354952097811042,2808,1732,g__Blautia,0.2,ERR1513684
0.19084847091285354,0.09668785554020229,1986,1472,g__Faecalibacterium,0.2,ERR1513684
0.012876523338698551,0.006523629181923155,2681,1578,g__Mediterraneibacter,0.2,ERR1513684
0.03150149459645896,0.01595931958433866,2879,1747,g__Parabacteroides,0.2,ERR1513684
0.030351805012646584,0.015376863758323566,1968,1391,g__Paraprevotella,0.2,ERR1513684
0.2961600367900667,0.1500408967450634,2712,1656,g__Phocaeicola,0.2,ERR1513684
0.06369280294320534,0.03226811562125028,2184,1588,g__Pseudomonas,0.2,ERR1513684
0.07587951253161647,0.01897677117126156,2650,1613,g__Alistipes,0.1,ERR1513684
0.23246723384686135,0.05813787183135461,3293,1883,g__Bacteroides,0.1,ERR1513684
0.06622212002759255,0.01656154602229445,2808,1732,g__Blautia,0.1,ERR1513684
0.19084847091285354,0.04772945452022473,1986,1472,g__Faecalibacterium,0.1,ERR1513684
0.012876523338698551,0.003220306959861305,2681,1578,g__Mediterraneibacter,0.1,ERR1513684
0.03150149459645896,0.007877957555813787,2879,1747,g__Parabacteroides,0.1,ERR1513684
0.030351805012646584,0.007590708457458492,1968,1391,g__Paraprevotella,0.1,ERR1513684
0.2961600367900667,0.0740665581176002,2712,1656,g__Phocaeicola,0.1,ERR1513684
0.06369280294320534,0.015928986662486398,2184,1588,g__Pseudomonas,0.1,ERR1513684
0.02444038373686615,0.0,1867,1422,g__Acinetobacter,,ERR1513983
0.02215623572407492,0.0,3293,1883,g__Bacteroides,,ERR1513983
0.016217450890817726,0.0,2808,1732,g__Blautia,,ERR1513983
0.016217450890817726,0.0,3532,2001,g__Clostridium,,ERR1513983
0.01964367291000457,0.0,2188,1591,g__Coprococcus,,ERR1513983
0.03403380539058931,0.0,2073,1577,g__Eubacterium,,ERR1513983
0.07560529922338968,2.1078192992553032e-13,1986,1472,g__Faecalibacterium,,ERR1513983
0.08839652809502058,0.0,1968,1391,g__Paraprevotella,,ERR1513983
0.068752855185016,0.0,2712,1656,g__Phocaeicola,,ERR1513983
0.5157606212882595,0.0,2861,1722,g__Prevotella,,ERR1513983
0.10415714938328005,4.729084915323741,2184,1588,g__Pseudomonas,,ERR1513983
0.014618547281863865,7.682384022695817e-13,2357,1567,g__Roseburia,,ERR1513983
0.02444038373686615,0.040542564886901354,1867,1422,g__Acinetobacter,1.0,ERR1513983
0.02215623572407492,-0.0,3293,1883,g__Bacteroides,1.0,ERR1513983
0.016217450890817726,-0.0,2808,1732,g__Blautia,1.0,ERR1513983
0.016217450890817726,-0.0,3532,2001,g__Clostridium,1.0,ERR1513983
0.01964367291000457,3.840427378197802e-12,2188,1591,g__Coprococcus,1.0,ERR1513983
0.03403380539058931,-0.0,2073,1577,g__Eubacterium,1.0,ERR1513983
0.07560529922338968,-0.0,1986,1472,g__Faecalibacterium,1.0,ERR1513983
0.08839652809502058,0.14855788268927964,1968,1391,g__Paraprevotella,1.0,ERR1513983
0.068752855185016,0.05862408619744574,2712,1656,g__Phocaeicola,1.0,ERR1513983
0.5157606212882595,0.8560661337805847,2861,1722,g__Prevotella,1.0,ERR1513983
0.10415714938328005,0.17504468109618476,2184,1588,g__Pseudomonas,1.0,ERR1513983
0.014618547281863865,-0.0,2357,1567,g__Roseburia,1.0,ERR1513983
0.02444038373686615,0.03631656325753492,1867,1422,g__Acinetobacter,0.9,ERR1513983
0.02215623572407492,0.03257593403905534,3293,1883,g__Bacteroides,0.9,ERR1513983
0.016217450890817726,0.024218010008964078,2808,1732,g__Blautia,0.9,ERR1513983
0.016217450890817726,0.024326154199661613,3532,2001,g__Clostridium,0.9,ERR1513983
0.01964367291000457,0.028586400062327023,2188,1591,g__Coprococcus,0.9,ERR1513983
0.03403380539058931,0.050603473141549685,2073,1577,g__Eubacterium,0.9,ERR1513983
0.07560529922338968,0.1099214576481789,1986,1472,g__Faecalibacterium,0.9,ERR1513983
0.08839652809502058,0.1317058657743618,1968,1391,g__Paraprevotella,0.9,ERR1513983
0.068752855185016,0.10100685422018542,2712,1656,g__Phocaeicola,0.9,ERR1513983
0.5157606212882595,0.767304350069261,2861,1722,g__Prevotella,0.9,ERR1513983
0.10415714938328005,0.15518917169296023,2184,1588,g__Pseudomonas,0.9,ERR1513983
0.014618547281863865,0.021278605082805446,2357,1567,g__Roseburia,0.9,ERR1513983
0.02444038373686615,0.032265532515450876,1867,1422,g__Acinetobacter,0.8,ERR1513983
0.02215623572407492,0.029250063984610032,3293,1883,g__Bacteroides,0.8,ERR1513983
0.016217450890817726,0.021393975955395415,2808,1732,g__Blautia,0.8,ERR1513983
0.016217450890817726,0.021409825803172945,3532,2001,g__Clostridium,0.8,ERR1513983
0.01964367291000457,0.02593302222183295,2188,1591,g__Coprococcus,0.8,ERR1513983
0.03403380539058931,0.044930501891300524,2073,1577,g__Eubacterium,0.8,ERR1513983
0.07560529922338968,0.09981207155959047,1986,1472,g__Faecalibacterium,0.8,ERR1513983
0.08839652809502058,0.11669869852714432,1968,1391,g__Paraprevotella,0.8,ERR1513983
0.068752855185016,0.09076567025243734,2712,1656,g__Phocaeicola,0.8,ERR1513983
0.5157606212882595,0.6808932008730442,2861,1722,g__Prevotella,0.8,ERR1513983
0.10415714938328005,0.13750544692375902,2184,1588,g__Pseudomonas,0.8,ERR1513983
0.014618547281863865,0.01929900883453268,2357,1567,g__Roseburia,0.8,ERR1513983
0.02444038373686615,0.028229904119108577,1867,1422,g__Acinetobacter,0.7000000000000001,ERR1513983
0.02215623572407492,0.025590494693029164,3293,1883,g__Bacteroides,0.7000000000000001,ERR1513983
0.016217450890817726,0.0187342669046586,2808,1732,g__Blautia,0.7000000000000001,ERR1513983
0.016217450890817726,0.018734923697569572,3532,2001,g__Clostridium,0.7000000000000001,ERR1513983
0.01964367291000457,0.02269090110288079,2188,1591,g__Coprococcus,0.7000000000000001,ERR1513983
0.03403380539058931,0.03930632546383235,2073,1577,g__Eubacterium,0.7000000000000001,ERR1513983
0.07560529922338968,0.0873388283686472,1986,1472,g__Faecalibacterium,0.7000000000000001,ERR1513983
0.08839652809502058,0.10211044281184845,1968,1391,g__Paraprevotella,0.7000000000000001,ERR1513983
0.068752855185016,0.07941145815313139,2712,1656,g__Phocaeicola,0.7000000000000001,ERR1513983
0.5157606212882595,0.5957851928022619,2861,1722,g__Prevotella,0.7000000000000001,ERR1513983
0.10415714938328005,0.12031505392978573,2184,1588,g__Pseudomonas,0.7000000000000001,ERR1513983
0.014618547281863865,0.01688555312803699,2357,1567,g__Roseburia,0.7000000000000001,ERR1513983
0.02444038373686615,0.024199142453650624,1867,1422,g__Acinetobacter,0.6,ERR1513983
0.02215623572407492,0.021937538928512298,3293,1883,g__Bacteroides,0.6,ERR1513983
0.016217450890817726,0.0160572622339236,2808,1732,g__Blautia,0.6,ERR1513983
0.016217450890817726,0.01605737343909885,3532,2001,g__Clostridium,0.6,ERR1513983
0.01964367291000457,0.019449767124927936,2188,1591,g__Coprococcus,0.6,ERR1513983
0.03403380539058931,0.03369787067185689,2073,1577,g__Eubacterium,0.6,ERR1513983
0.07560529922338968,0.07485902897258183,1986,1472,g__Faecalibacterium,0.6,ERR1513983
0.08839652809502058,0.08752399777179305,1968,1391,g__Paraprevotella,0.6,ERR1513983
0.068752855185016,0.06807422050363136,2712,1656,g__Phocaeicola,0.6,ERR1513983
0.5157606212882595,0.5106697546381147,2861,1722,g__Prevotella,0.6,ERR1513983
0.10415714938328005,0.10312905529885594,2184,1588,g__Pseudomonas,0.6,ERR1513983
0.014618547281863865,0.014474248154309496,2357,1567,g__Roseburia,0.6,ERR1513983
0.02444038373686615,0.020165804484124403,1867,1422,g__Acinetobacter,0.5,ERR1513983
0.02215623572407492,0.01828132140974462,3293,1883,g__Bacteroides,0.5,ERR1513983
0.016217450890817726,0.013381181584139,2808,1732,g__Blautia,0.5,ERR1513983
0.016217450890817726,0.013381177938346395,3532,2001,g__Clostridium,0.5,ERR1513983
0.01964367291000457,0.016207980261628525,2188,1591,g__Coprococcus,0.5,ERR1513983
0.03403380539058931,0.02808160420940339,2073,1577,g__Eubacterium,0.5,ERR1513983
0.07560529922338968,0.06238269934234373,1986,1472,g__Faecalibacterium,0.5,ERR1513983
0.08839652809502058,0.07293687732530008,1968,1391,g__Paraprevotella,0.5,ERR1513983
0.068752855185016,0.056726658565270836,2712,1656,g__Phocaeicola,0.5,ERR1513983
0.5157606212882595,0.42555859493719866,2861,1722,g__Prevotella,0.5,ERR1513983
0.10415714938328005,0.08594041529859976,2184,1588,g__Pseudomonas,0.5,ERR1513983
0.014618547281863865,0.012061157751917236,2357,1567,g__Roseburia,0.5,ERR1513983
0.02444038373686615,0.01613275498596342,1867,1422,g__Acinetobacter,0.4,ERR1513983
0.02215623572407492,0.014625018635908659,3293,1883,g__Bacteroides,0.4,ERR1513983
0.016217450890817726,0.010702571894116665,2808,1732,g__Blautia,0.4,ERR1513983
0.016217450890817726,0.010704912736677466,3532,2001,g__Clostridium,0.4,ERR1513983
0.01964367291000457,0.012966507052121518,2188,1591,g__Coprococcus,0.4,ERR1513983
0.03403380539058931,0.022465238289208583,2073,1577,g__Eubacterium,0.4,ERR1513983
0.07560529922338968,0.04990599011171923,1986,1472,g__Faecalibacterium,0.4,ERR1513983
0.08839652809502058,0.05834932626826511,1968,1391,g__Paraprevotella,0.4,ERR1513983
0.068752855185016,0.045382780801930124,2712,1656,g__Phocaeicola,0.4,ERR1513983
0.5157606212882595,0.34044636175737025,2861,1722,g__Prevotella,0.4,ERR1513983
0.10415714938328005,0.06875267533597981,2184,1588,g__Pseudomonas,0.4,ERR1513983
0.014618547281863865,0.0096494991603409,2357,1567,g__Roseburia,0.4,ERR1513983
0.02444038373686615,0.012099576818091852,1867,1422,g__Acinetobacter,0.30000000000000004,ERR1513983
0.02215623572407492,0.010968751267782842,3293,1883,g__Bacteroides,0.30000000000000004,ERR1513983
0.016217450890817726,0.008028691172834805,2808,1732,g__Blautia,0.30000000000000004,ERR1513983
0.016217450890817726,0.008028691451923198,3532,2001,g__Clostridium,0.30000000000000004,ERR1513983
0.01964367291000457,0.009724893518435656,2188,1591,g__Coprococcus,0.30000000000000004,ERR1513983
0.03403380539058931,0.01684894303757784,2073,1577,g__Eubacterium,0.30000000000000004,ERR1513983
0.07560529922338968,0.037429532678085436,1986,1472,g__Faecalibacterium,0.30000000000000004,ERR1513983
0.08839652809502058,0.04376202084182658,1968,1391,g__Paraprevotella,0.30000000000000004,ERR1513983
0.068752855185016,0.03403712731581485,2712,1656,g__Phocaeicola,0.30000000000000004,ERR1513983
0.5157606212882595,0.25533499581450914,2861,1722,g__Prevotella,0.30000000000000004,ERR1513983
0.10415714938328005,0.05156455164741549,2184,1588,g__Pseudomonas,0.30000000000000004,ERR1513983
0.014618547281863865,0.0072371300555485706,2357,1567,g__Roseburia,0.30000000000000004,ERR1513983
0.02444038373686615,0.008057415347513768,1867,1422,g__Acinetobacter,0.2,ERR1513983
0.02215623572407492,0.007304379052059206,3293,1883,g__Bacteroides,0.2,ERR1513983
0.016217450890817726,0.0053449083598247765,2808,1732,g__Blautia,0.2,ERR1513983
0.016217450890817726,0.005346097727663468,3532,2001,g__Clostridium,0.2,ERR1513983
0.01964367291000457,0.006476052889057123,2188,1591,g__Coprococcus,0.2,ERR1513983
0.03403380539058931,0.011220143902898647,2073,1577,g__Eubacterium,0.2,ERR1513983
0.07560529922338968,0.02492528710636349,1986,1472,g__Faecalibacterium,0.2,ERR1513983
0.08839652809502058,0.029142244438395904,1968,1391,g__Paraprevotella,0.2,ERR1513983
0.068752855185016,0.022666063320622674,2712,1656,g__Phocaeicola,0.2,ERR1513983
0.5157606212882595,0.1700341199607022,2861,1722,g__Prevotella,0.2,ERR1513983
0.10415714938328005,0.03433815661181184,2184,1588,g__Pseudomonas,0.2,ERR1513983
0.014618547281863865,0.004819339867511511,2357,1567,g__Roseburia,0.2,ERR1513983
0.02444038373686615,0.00403319228803706,1867,1422,g__Acinetobacter,0.1,ERR1513983
0.02215623572407492,0.0036562446247792083,3293,1883,g__Bacteroides,0.1,ERR1513983
0.016217450890817726,0.0026762303964051517,2808,1732,g__Blautia,0.1,ERR1513983
0.016217450890817726,0.0026762303957387264,3532,2001,g__Clostridium,0.1,ERR1513983
0.01964367291000457,0.0032416311843514217,2188,1591,g__Coprococcus,0.1,ERR1513983
0.03403380539058931,0.005616314494387799,2073,1577,g__Eubacterium,0.1,ERR1513983
0.07560529922338968,0.012476510721946882,1986,1472,g__Faecalibacterium,0.1,ERR1513983
0.08839652809502058,0.014587340329696991,1968,1391,g__Paraprevotella,0.1,ERR1513983
0.068752855185016,0.011345709158668992,2712,1656,g__Phocaeicola,0.1,ERR1513983
0.5157606212882595,0.08511166528242935,2861,1722,g__Prevotella,0.1,ERR1513983
0.10415714938328005,0.017188183954700755,2184,1588,g__Pseudomonas,0.1,ERR1513983
0.014618547281863865,0.002412376695403037,2357,1567,g__Roseburia,0.1,ERR1513983
0.015161086544535692,1.488434821514288e-12,2274,1386,g__Akkermansia,,ERR1513777
0.09735382887625464,5.059614072238422,2650,1613,g__Alistipes,,ERR1513777
0.16122692496665963,0.0,3293,1883,g__Bacteroides,,ERR1513777
0.025900189513581806,0.0,2808,1732,g__Blautia,,ERR1513777
0.14894363725696638,0.0,1895,1399,g__Butyrivibrio,,ERR1513777
0.02246086895486769,0.0,2826,1639,g__Erysipelatoclostridium,,ERR1513777
0.1771601038815189,7.494468619574432e-13,1986,1472,g__Faecalibacterium,,ERR1513777
0.03607777075875623,5.593938648997952e-13,1369,1170,g__Lachnospira,,ERR1513777
0.057134835403944685,0.0,2526,1594,g__Odoribacter,,ERR1513777
0.11953393696918647,0.0,2879,1747,g__Parabacteroides,,ERR1513777
0.019091738611637536,0.0,1019,945,g__Phascolarctobacterium,,ERR1513777
0.11995507826209026,0.0,2712,1656,g__Phocaeicola,,ERR1513777
0.015161086544535692,-0.0,2274,1386,g__Akkermansia,1.0,ERR1513777
0.09735382887625464,0.39974501623488135,2650,1613,g__Alistipes,1.0,ERR1513777
0.16122692496665963,0.6488153978310379,3293,1883,g__Bacteroides,1.0,ERR1513777
0.025900189513581806,0.10120540952718415,2808,1732,g__Blautia,1.0,ERR1513777
0.14894363725696638,0.5977108107447457,1895,1399,g__Butyrivibrio,1.0,ERR1513777
0.02246086895486769,0.08820434620300346,2826,1639,g__Erysipelatoclostridium,1.0,ERR1513777
0.1771601038815189,0.07474218819133586,1986,1472,g__Faecalibacterium,1.0,ERR1513777
0.03607777075875623,4.008219823834554e-17,1369,1170,g__Lachnospira,1.0,ERR1513777
0.057134835403944685,0.23586815154218158,2526,1594,g__Odoribacter,1.0,ERR1513777
0.11953393696918647,0.4743784239975396,2879,1747,g__Parabacteroides,1.0,ERR1513777
0.019091738611637536,0.07421503352457948,1019,945,g__Phascolarctobacterium,1.0,ERR1513777
0.11995507826209026,0.4751554126600682,2712,1656,g__Phocaeicola,1.0,ERR1513777
0.015161086544535692,0.0,2274,1386,g__Akkermansia,0.9,ERR1513777
0.09735382887625464,0.4655462919173894,2650,1613,g__Alistipes,0.9,ERR1513777
0.16122692496665963,0.5550226049890268,3293,1883,g__Bacteroides,0.9,ERR1513777
0.025900189513581806,0.06917521775662308,2808,1732,g__Blautia,0.9,ERR1513777
0.14894363725696638,0.6562375946751102,1895,1399,g__Butyrivibrio,0.9,ERR1513777
0.02246086895486769,0.06022985481379679,2826,1639,g__Erysipelatoclostridium,0.9,ERR1513777
0.1771601038815189,0.1271183515563594,1986,1472,g__Faecalibacterium,0.9,ERR1513777
0.03607777075875623,0.0,1369,1170,g__Lachnospira,0.9,ERR1513777
0.057134835403944685,0.30168296853363236,2526,1594,g__Odoribacter,0.9,ERR1513777
0.11953393696918647,0.43134232587199917,2879,1747,g__Parabacteroides,0.9,ERR1513777
0.019091738611637536,0.0556398273358849,1019,945,g__Phascolarctobacterium,0.9,ERR1513777
0.11995507826209026,0.42562614948899613,2712,1656,g__Phocaeicola,0.9,ERR1513777
0.015161086544535692,-0.0,2274,1386,g__Akkermansia,0.8,ERR1513777
0.09735382887625464,0.4083969860441007,2650,1613,g__Alistipes,0.8,ERR1513777
0.16122692496665963,0.49499881288235686,3293,1883,g__Bacteroides,0.8,ERR1513777
0.025900189513581806,0.06295820988080801,2808,1732,g__Blautia,0.8,ERR1513777
0.14894363725696638,0.5756153588826123,1895,1399,g__Butyrivibrio,0.8,ERR1513777
0.02246086895486769,0.054707836204619394,2826,1639,g__Erysipelatoclostridium,0.8,ERR1513777
0.1771601038815189,0.3264739967691063,1986,1472,g__Faecalibacterium,0.8,ERR1513777
0.03607777075875623,5.491432882724381e-13,1369,1170,g__Lachnospira,0.8,ERR1513777
0.057134835403944685,0.26343166724060213,2526,1594,g__Odoribacter,0.8,ERR1513777
0.11953393696918647,0.3839017963925366,2879,1747,g__Parabacteroides,0.8,ERR1513777
0.019091738611637536,0.050222528391611426,1019,945,g__Phascolarctobacterium,0.8,ERR1513777
0.11995507826209026,0.379214634696778,2712,1656,g__Phocaeicola,0.8,ERR1513777
0.015161086544535692,0.041810380848883465,2274,1386,g__Akkermansia,0.7000000000000001,ERR1513777
0.09735382887625464,0.276671269822513,2650,1613,g__Alistipes,0.7000000000000001,ERR1513777
0.16122692496665963,0.44935143044005316,3293,1883,g__Bacteroides,0.7000000000000001,ERR1513777
0.025900189513581806,0.07134138852936649,2808,1732,g__Blautia,0.7000000000000001,ERR1513777
0.14894363725696638,0.4114511194348108,1895,1399,g__Butyrivibrio,0.7000000000000001,ERR1513777
0.02246086895486769,0.061904761105478365,2826,1639,g__Erysipelatoclostridium,0.7000000000000001,ERR1513777
0.1771601038815189,0.487999782003777,1986,1472,g__Faecalibacterium,0.7000000000000001,ERR1513777
0.03607777075875623,0.09915419470910931,1369,1170,g__Lachnospira,0.7000000000000001,ERR1513777
0.057134835403944685,0.16237136541565633,2526,1594,g__Odoribacter,0.7000000000000001,ERR1513777
0.11953393696918647,0.333978163727073,2879,1747,g__Parabacteroides,0.7000000000000001,ERR1513777
0.019091738611637536,0.05280080558621698,1019,945,g__Phascolarctobacterium,0.7000000000000001,ERR1513777
0.11995507826209026,0.3348447798809377,2712,1656,g__Phocaeicola,0.7000000000000001,ERR1513777
0.015161086544535692,0.035995997014650956,2274,1386,g__Akkermansia,0.6,ERR1513777
0.09735382887625464,0.23115045323156022,2650,1613,g__Alistipes,0.6,ERR1513777
0.16122692496665963,0.38280648315668175,3293,1883,g__Bacteroides,0.6,ERR1513777
0.025900189513581806,0.06149568452863573,2808,1732,g__Blautia,0.6,ERR1513777
0.14894363725696638,0.35364181668078515,1895,1399,g__Butyrivibrio,0.6,ERR1513777
0.02246086895486769,0.05332958651656645,2826,1639,g__Erysipelatoclostridium,0.6,ERR1513777
0.1771601038815189,0.4206371485938179,1986,1472,g__Faecalibacterium,0.6,ERR1513777
0.03607777075875623,0.08566065373802352,1369,1170,g__Lachnospira,0.6,ERR1513777
0.057134835403944685,0.13565713398373366,2526,1594,g__Odoribacter,0.6,ERR1513777
0.11953393696918647,0.2838134171391672,2879,1747,g__Parabacteroides,0.6,ERR1513777
0.019091738611637536,0.045325380568296,1019,945,g__Phascolarctobacterium,0.6,ERR1513777
0.11995507826209026,0.2848133396642369,2712,1656,g__Phocaeicola,0.6,ERR1513777
0.015161086544535692,0.025449118896280026,2274,1386,g__Akkermansia,0.5,ERR1513777
0.09735382887625464,0.20914287898620942,2650,1613,g__Alistipes,0.5,ERR1513777
0.16122692496665963,0.323788559555374,3293,1883,g__Bacteroides,0.5,ERR1513777
0.025900189513581806,0.04995796328901317,2808,1732,g__Blautia,0.5,ERR1513777
0.14894363725696638,0.28979017517105726,1895,1399,g__Butyrivibrio,0.5,ERR1513777
0.02246086895486769,0.04331512259252795,2826,1639,g__Erysipelatoclostridium,0.5,ERR1513777
0.1771601038815189,0.34121573871904215,1986,1472,g__Faecalibacterium,0.5,ERR1513777
0.03607777075875623,0.06886478866947886,1369,1170,g__Lachnospira,0.5,ERR1513777
0.057134835403944685,0.1238539129457998,2526,1594,g__Odoribacter,0.5,ERR1513777
0.11953393696918647,0.24223613274309533,2879,1747,g__Parabacteroides,0.5,ERR1513777
0.019091738611637536,0.037165871275518875,1019,945,g__Phascolarctobacterium,0.5,ERR1513777
0.11995507826209026,0.24218842893876746,2712,1656,g__Phocaeicola,0.5,ERR1513777
0.015161086544535692,0.024079459374332472,2274,1386,g__Akkermansia,0.4,ERR1513777
